name,url
puppeteer/puppeteer,https://github.com/puppeteer/puppeteer
quicktype/quicktype,https://github.com/quicktype/quicktype
radix-ui/primitives,https://github.com/radix-ui/primitives
railsware/upterm,https://github.com/railsware/upterm
raineorshine/npm-check-updates,https://github.com/raineorshine/npm-check-updates
rancher-sandbox/rancher-desktop,https://github.com/rancher-sandbox/rancher-desktop
react-bootstrap/react-bootstrap,https://github.com/react-bootstrap/react-bootstrap
react-cosmos/react-cosmos,https://github.com/react-cosmos/react-cosmos
react-dnd/react-dnd,https://github.com/react-dnd/react-dnd
react-icons/react-icons,https://github.com/react-icons/react-icons
react-native-device-info/react-native-device-info,https://github.com/react-native-device-info/react-native-device-info
react-native-elements/react-native-elements,https://github.com/react-native-elements/react-native-elements
react-page/react-page,https://github.com/react-page/react-page
reactchartjs/react-chartjs-2,https://github.com/reactchartjs/react-chartjs-2
reactjs/react-docgen,https://github.com/reactjs/react-docgen
reactjs/reactjs.org,https://github.com/reactjs/reactjs.org
recharts/recharts,https://github.com/recharts/recharts
redis/node-redis,https://github.com/redis/node-redis
reduxjs/react-redux,https://github.com/reduxjs/react-redux
reduxjs/redux,https://github.com/reduxjs/redux
reduxjs/redux-devtools,https://github.com/reduxjs/redux-devtools
reduxjs/redux-thunk,https://github.com/reduxjs/redux-thunk
reduxjs/reselect,https://github.com/reduxjs/reselect
redwoodjs/redwood,https://github.com/redwoodjs/redwood
refined-github/refined-github,https://github.com/refined-github/refined-github
remaxjs/remax,https://github.com/remaxjs/remax
remix-run/remix,https://github.com/remix-run/remix
remotion-dev/remotion,https://github.com/remotion-dev/remotion
retejs/rete,https://github.com/retejs/rete
ritwickdey/vscode-live-server,https://github.com/ritwickdey/vscode-live-server
ritz078/transform,https://github.com/ritz078/transform
rjsf-team/react-jsonschema-form,https://github.com/rjsf-team/react-jsonschema-form
rolling-scopes/rsschool-app,https://github.com/rolling-scopes/rsschool-app
rough-stuff/rough-notation,https://github.com/rough-stuff/rough-notation
