name,url
yandex/odyssey,https://github.com/yandex/odyssey
yanfeizhang/coder-kung-fu,https://github.com/yanfeizhang/coder-kung-fu
yarrick/iodine,https://github.com/yarrick/iodine
yourtion/30dayMakeOS,https://github.com/yourtion/30dayMakeOS
yrutschle/sslh,https://github.com/yrutschle/sslh
yshui/picom,https://github.com/yshui/picom
yugabyte/yugabyte-db,https://github.com/yugabyte/yugabyte-db
zeldaret/oot,https://github.com/zeldaret/oot
zephyrproject-rtos/zephyr,https://github.com/zephyrproject-rtos/zephyr
zhaojh329/rtty,https://github.com/zhaojh329/rtty
zmap/zmap,https://github.com/zmap/zmap
zpoint/CPython-Internals,https://github.com/zpoint/CPython-Internals
zserge/jsmn,https://github.com/zserge/jsmn
zsh-users/zsh,https://github.com/zsh-users/zsh
